"Str Student","Restriction","Start Date","End Date","Class","Credits - Current Registered Credits + Completed Credits","Credits - Completed Credits Undergrad ONLY","Active Programs","Student Restrictions Id"
"1274708","INS25","2025-02-25","2025-04-01","SO","85.00","73.00","ANIM.BFA","335091"
"1274724","INS25","2025-02-25","2025-03-18","JR","97.00","82.00","CNCS.BS","335092"
"1274775","INS25","2025-02-25","2025-03-10","JR","93.00","78.00","CRCJ.BS","335093"
"1274787","INS25","2025-02-25","2025-04-10","JR","86.00","74.00","GMRT.BFA","335094"
"1274796","INS25","2025-02-25","","FY","30.00","30.00","","335095"
"1274827","INS25","2025-02-25","2025-03-23","JR","114.00","99.00","PSYC.BS","335096"
"1274836","INS25","2025-02-25","","SO","43.00","43.00","","335097"
"1274851","INS25","2025-02-25","","FY","15.00","15.00","","335098"
"1274913","INS25","2025-02-25","2025-04-03","SO","65.00","56.00","LAW.BA","335099"
"1274940","INS25","2025-02-25","2025-08-24","SO","66.00","54.00","VCDS.BFA","335100"
"1274943","INS25","2025-02-25","","FY","27.00","27.00","","335101"
"1274953","INS25","2025-02-25","2025-03-23","JR","94.00","79.00","GPRO.BS","335102"
"1274961","INS25","2025-02-25","2025-08-26","JR","78.00","66.00","GDES.BS","335103"
"1275014","INS25","2025-02-25","2025-08-31","SO","53.00","53.00","","335104"
"1275069","INS25","2025-02-25","2025-03-23","JR","62.00","62.00","","335105"
"1275079","INS25","2025-02-25","2025-08-31","FY","30.00","30.00","","335106"
"1275091","INS25","2025-02-25","2025-03-30","SO","48.00","48.00","","335107"
"1275119","INS25","2025-02-25","2025-04-03","SO","87.00","69.00","IXDS.BS","335108"
"1275237","INS25","2025-02-25","2025-04-08","SO","78.00","65.00","SOWK.BSW","335109"
"1275302","INS25","2025-02-25","2025-03-22","JR","92.00","77.00","PWRT.BS","335110"
"1275439","INS25","2025-02-25","2025-04-09","JR","86.00","83.00","GDES.BS","335111"
"1275481","INS25","2025-02-25","2025-08-24","SO","61.00","48.00","GDES.BS","335112"
"1275631","INS25","2025-02-25","2025-03-05","SO","91.00","73.00","MKCM.BS","335113"
"1276140","INS25","2025-02-25","2025-03-23","SR","120.00","108.00","EDUC.BS","335114"
"1276221","INS25","2025-02-25","2025-03-26","SO","79.00","67.00","GMBP.BS","335115"
"1276354","INS25","2025-02-25","2025-04-02","SR","116.00","102.00","CNCS.BS","335116"
"1276609","INS25","2025-02-25","","SO","39.00","39.00","","335117"
"1276790","INS25","2025-02-25","2025-03-26","SO","82.50","72.50","INPS.BS","335118"
"1277550","INS25","2025-02-25","2025-03-27","SO","58.00","58.00","","335119"
"1278029","INS25","2025-02-25","2025-08-31","FY","28.00","28.00","","335120"
"1278400","INS25","2025-02-25","2025-04-06","SO","60.00","45.00","CNCS.BS","335121"
"1278962","INS25","2025-02-25","","FY","52.00","52.00","","335122"
"1280211","INS25","2025-02-25","2025-03-05","SO","87.00","71.00","EDUC.BS","335123"
"1280569","INS25","2025-02-25","2025-03-25","SO","71.00","56.00","CNCS.BS","335124"
"1281652","INS25","2025-02-25","2025-08-31","SO","30.00","30.00","","335125"
"1281763","INS25","2025-02-25","2025-04-03","SO","77.00","62.00","CSIN.BS","335126"
"1283023","INS25","2025-02-25","2025-03-10","JR","98.00","86.00","ANIM.BFA","335127"
"1283330","INS25","2025-02-25","2025-03-05","JR","101.00","89.00","ANIM.BFA","335128"
"1283906","INS25","2025-02-25","2025-03-27","SO","79.00","67.00","GDES.BS","335129"
"1285641","INS25","2025-02-25","2025-08-31","SO","37.00","37.00","","335130"
"1285710","INS25","2025-02-25","2025-03-26","JR","87.00","75.00","PSYC.BS","335131"
"1264467","INS25","2025-02-25","2025-08-31","FY","45.00","39.00","GMDV.CED.BS","335132"
"1265798","INS25","2025-02-25","2025-08-31","FY","0.00","0.00","","335133"
"1273688","INS25","2025-02-25","2025-04-03","SO","57.00","42.00","GMSD.BS","335134"
"1274207","INS25","2025-02-25","2025-08-31","SO","66.00","54.00","CYBR.CED.BS","335135"
"1274522","INS25","2025-02-25","2025-03-12","SO","36.00","36.00","","335136"
"1274738","INS25","2025-02-25","","FY","12.00","12.00","","335137"
"1275754","INS25","2025-02-25","2025-03-30","SO","61.00","51.00","GDES.BS","335138"
"1278121","INS25","2025-02-25","2025-03-10","SO","74.00","59.00","CREM.BFA","335139"
"1278381","INS25","2025-02-25","","FY","15.00","15.00","","335140"
"1278397","INS25","2025-02-25","2025-08-31","FY","21.00","21.00","","335141"
"1278410","INS25","2025-02-25","2025-03-31","SO","59.00","43.00","GMSD.BS","335142"
"1278413","INS25","2025-02-25","2025-03-05","SO","61.00","45.00","FILM.BFA","335143"
"1278602","INS25","2025-02-25","2025-08-31","FY","0.00","0.00","","335144"
"1278653","INS25","2025-02-25","2025-03-31","SO","60.00","45.00","GPRO.BS","335145"
"1278657","INS25","2025-02-25","2025-04-03","FY","51.00","36.00","VCDS.BFA","335146"
"1278681","INS25","2025-02-25","2025-03-31","SO","48.00","48.00","","335147"
"1278902","INS25","2025-02-25","2025-03-30","SO","63.00","48.00","GPRO.BS","335148"
"1278917","INS25","2025-02-25","2025-08-31","FY","9.00","9.00","","335149"
"1278934","INS25","2025-02-25","","FY","6.00","6.00","","335150"
"1278952","INS25","2025-02-25","2025-03-23","SO","61.00","48.00","INAR.BS","335151"
"1278981","INS25","2025-02-25","2025-04-01","SO","64.00","51.00","CREM.BFA","335152"
"1279095","INS25","2025-02-25","2025-03-30","SO","62.00","45.00","CNCS.BS","335153"
"1279367","INS25","2025-02-25","","FY","15.00","15.00","","335154"
"1279415","INS25","2025-02-25","","FY","45.00","45.00","","335155"
"1279433","INS25","2025-02-25","2025-03-30","SO","60.00","47.00","FILM.BFA","335156"
"1279783","INS25","2025-02-25","2025-03-12","SO","57.00","45.00","GDES.BS","335157"
"1279825","INS25","2025-02-25","2025-03-31","FY","52.00","39.00","GMRT.BFA","335158"
"1280162","INS25","2025-02-25","2025-03-30","SO","57.00","45.00","BUSI.BSBA","335159"
"1280171","INS25","2025-02-25","2025-03-17","SO","62.00","46.00","EDUC.BS","335160"
"1280194","INS25","2025-02-25","2025-08-31","FY","27.00","27.00","","335161"
"1280206","INS25","2025-02-25","2025-04-02","FY","46.00","33.00","CREM.BFA","335162"
"1280266","INS25","2025-02-25","","FY","15.00","15.00","","335163"
"1280269","INS25","2025-02-25","2025-03-20","SO","64.00","48.00","GMSD.BS","335164"
"1280288","INS25","2025-02-25","2025-04-02","FY","46.00","34.00","ANIM.BFA","335165"
"1280540","INS25","2025-02-25","","FY","4.00","4.00","","335166"
"1280562","INS25","2025-02-25","2025-04-01","SO","64.00","49.00","GMRT.BFA","335167"
"1280659","INS25","2025-02-25","2025-03-30","SO","61.00","45.00","GDES.BS","335168"
"1280680","INS25","2025-02-25","2025-03-05","SO","70.00","52.00","GMRT.BFA","335169"
"1280683","INS25","2025-02-25","2025-03-30","FY","34.00","34.00","","335170"
"1280838","INS25","2025-02-25","2025-03-23","SO","36.00","36.00","","335171"
"1280982","INS25","2025-02-25","","FY","0.00","0.00","","335172"
"1281077","INS25","2025-02-25","","FY","24.00","24.00","","335173"
"1281124","INS25","2025-02-25","2025-04-24","FY","48.00","33.00","GPRO.BS","335174"
"1281152","INS25","2025-02-25","2025-04-02","SO","66.00","51.00","GDES.BS","335175"
"1281235","INS25","2025-02-25","","FY","0.00","0.00","","335176"
"1281323","INS25","2025-02-25","2025-03-23","FY","53.00","38.00","ASUS.BS","335177"
"1281373","INS25","2025-02-25","2025-05-23","FY","57.00","45.00","CYBR.CED.BS","335178"
"1281507","INS25","2025-02-25","2025-03-20","SO","61.00","46.00","ANIM.BFA","335179"
"1281637","INS25","2025-02-25","2025-03-05","FY","57.00","42.00","CNCS.BS","335180"
"1281671","INS25","2025-02-25","2025-03-30","SO","41.00","41.00","","335181"
"1281701","INS25","2025-02-25","2025-03-22","SO","67.00","52.00","GMSD.BS","335182"
"1281713","INS25","2025-02-25","","FY","9.00","9.00","","335183"
"1281753","INS25","2025-02-25","2025-08-31","FY","24.00","24.00","","335184"
"1281800","INS25","2025-02-25","2025-03-30","FY","43.00","43.00","","335185"
"1281803","INS25","2025-02-25","2025-04-17","FY","33.00","18.00","GDES.BS","335186"
"1281807","INS25","2025-02-25","2025-03-31","SO","57.00","42.00","VCDS.BFA","335187"
"1281813","INS25","2025-02-25","2025-03-05","FY","27.00","27.00","","335188"
"1281814","INS25","2025-02-25","2025-03-31","FY","58.00","42.00","GMSD.BS","335189"
"1281815","INS25","2025-02-25","2025-08-17","FY","21.00","21.00","","335190"
"1281819","INS25","2025-02-25","2025-03-05","SO","61.00","45.00","GDES.BS","335191"
"1281820","INS25","2025-02-25","2025-03-31","FY","57.00","42.00","GDES.BS","335192"
"1281821","INS25","2025-02-25","2025-08-31","FY","27.00","27.00","","335193"
"1282087","INS25","2025-02-25","2025-03-30","SO","63.00","47.00","FILM.BFA","335194"
"1282194","INS25","2025-02-25","2025-03-30","FY","21.00","21.00","","335195"
"1282245","INS25","2025-02-25","2025-03-26","FY","43.00","30.00","GMSD.BS","335196"
"1282315","INS25","2025-02-25","2025-03-24","FY","50.00","38.00","CNCS.BS","335197"
"1282352","INS25","2025-02-25","2025-03-05","SO","61.00","46.00","GMRT.BFA","335198"
"1282354","INS25","2025-02-25","2025-03-05","SO","30.00","30.00","","335199"
"1282363","INS25","2025-02-25","2025-04-10","SO","76.00","64.00","GDES.BS","335200"
"1282520","INS25","2025-02-25","2025-04-02","SO","53.00","39.00","PSYC.BS","335201"
"1282534","INS25","2025-02-25","","FY","0.00","0.00","","335202"
"1282546","INS25","2025-02-25","2025-03-05","SO","61.00","45.00","CREM.BFA","335203"
"1282573","INS25","2025-02-25","","FY","0.00","0.00","","335204"
"1282608","INS25","2025-02-25","","FY","24.00","24.00","","335205"
"1282627","INS25","2025-02-25","2025-08-31","SO","42.00","42.00","","335206"
"1282628","INS25","2025-02-25","2025-03-30","SO","58.00","45.00","GDES.BS","335207"
"1282707","INS25","2025-02-25","2025-03-31","FY","50.00","37.00","CREM.BFA","335208"
"1282748","INS25","2025-02-25","2025-03-25","SO","78.00","65.00","EDUC.BS","335209"
"1282772","INS25","2025-02-25","","FY","0.00","0.00","","335210"
"1282807","INS25","2025-02-25","2025-08-31","FY","12.00","12.00","","335211"
"1282822","INS25","2025-02-25","2025-08-31","FY","0.00","0.00","","335212"
"1282825","INS25","2025-02-25","2025-08-31","FY","12.00","12.00","","335213"
"1282832","INS25","2025-02-25","2025-08-31","FY","0.00","0.00","","335214"
"1282907","INS25","2025-02-25","2025-03-23","SO","57.00","42.00","INPS.BS","335215"
"1282926","INS25","2025-02-25","2025-04-02","SO","42.00","42.00","","335216"
"1282968","INS25","2025-02-25","2025-03-30","SO","61.00","45.00","GDES.BS","335217"
"1283183","INS25","2025-02-25","","FY","9.00","9.00","","335218"
"1283388","INS25","2025-02-25","","FY","24.00","24.00","","335219"
"1283427","INS25","2025-02-25","","FY","3.00","3.00","","335220"
"1283726","INS25","2025-02-25","2025-03-05","SO","41.00","41.00","","335221"
"1283893","INS25","2025-02-25","2025-04-24","SO","82.00","67.00","GMSD.BS","335222"
"1284269","INS25","2025-02-25","2025-03-05","SO","71.00","55.00","FILM.BFA","335223"
"1284270","INS25","2025-02-25","2025-03-05","FY","24.00","24.00","","335224"
"1284362","INS25","2025-02-25","2025-04-02","SO","61.00","45.00","GDES.BS","335225"
"1285024","INS25","2025-02-25","2025-04-02","JR","91.00","76.00","CREM.BFA","335226"
"1285122","INS25","2025-02-25","2025-08-31","SO","48.00","48.00","CSCI.CED.BS","335227"
